price,manufacturer,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num,vehicle age
15999,nissan,excellent,gas,87626.74112323966,clean,automatic,fwd,sedan,silver,tx,4,7
15500,ford,like new,gas,88375.66751923681,clean,automatic,Unknown,Unknown,white,wi,6,6
3100,chevrolet,good,gas,242700.0,clean,automatic,Unknown,SUV,black,tx,6,17
17850,ford,Unknown,diesel,105633.23468486263,clean,automatic,Unknown,Unknown,white,ia,6,10
12400,kia,good,gas,44731.0,clean,automatic,fwd,wagon,silver,ks,6,4
2750,nissan,Unknown,gas,118576.54896486086,clean,automatic,Unknown,Unknown,white,ar,6,13
8488,acura,excellent,gas,114262.10506679738,clean,automatic,fwd,sedan,blue,ca,6,12
2999,dodge,excellent,gas,141000.0,clean,automatic,4wd,SUV,white,ca,8,20
12999,kia,excellent,gas,53448.0,clean,automatic,Unknown,Unknown,red,az,6,6
10300,ford,Unknown,gas,79746.9170925846,clean,automatic,Unknown,Unknown,white,pa,6,4
27490,ram,good,gas,84012.0,clean,other,4wd,Unknown,white,il,8,8
2800,ford,good,gas,88748.0,clean,manual,rwd,truck,orange,ks,6,51
13906,bmw,Unknown,gas,100747.0,clean,automatic,Unknown,Unknown,white,ky,6,8
8999,ford,like new,gas,22828.0,clean,automatic,fwd,sedan,blue,oh,4,10
33450,gmc,Unknown,gas,98770.0,clean,automatic,4wd,SUV,white,sd,6,5
1000,kia,good,gas,157000.0,clean,automatic,fwd,mini-van,blue,oh,6,13
30988,ram,Unknown,other,84061.14330500769,clean,automatic,Unknown,Unknown,white,co,6,5
15995,ford,Unknown,gas,52112.0,clean,automatic,4wd,Unknown,white,il,6,5
2995,jeep,like new,gas,202000.0,clean,automatic,4wd,SUV,red,oh,6,13
1700,honda,good,gas,224000.0,clean,automatic,fwd,sedan,silver,nh,4,14
35975,gmc,excellent,gas,57564.0,clean,automatic,4wd,SUV,white,ca,6,5
4995,cadillac,like new,gas,64514.0,clean,automatic,fwd,sedan,silver,fl,6,17
23944,ford,Unknown,diesel,84075.0,clean,automatic,4wd,other,green,ny,6,14
17749,jeep,Unknown,gas,38634.0,clean,automatic,4wd,SUV,red,wa,6,3
34154,chevrolet,Unknown,gas,62489.134070055705,clean,automatic,Unknown,Unknown,white,il,6,0
11995,ford,Unknown,gas,152010.0,clean,automatic,Unknown,Unknown,white,mi,6,9
11999,gmc,excellent,diesel,296059.0,clean,automatic,4wd,pickup,white,wa,6,13
3550,dodge,Unknown,gas,173322.0,clean,automatic,fwd,mini-van,white,va,6,15
8995,chevrolet,Unknown,gas,111393.0,clean,automatic,fwd,SUV,white,il,6,5
6988,saturn,Unknown,gas,148834.0,clean,automatic,Unknown,Unknown,white,wa,6,13
14980,chevrolet,excellent,gas,62729.0,clean,automatic,rwd,pickup,white,in,4,3
6750,toyota,Unknown,gas,109947.72275269845,clean,automatic,Unknown,Unknown,white,tx,6,11
23900,ford,good,gas,12811.0,clean,automatic,rwd,other,black,fl,8,6
3300,chevrolet,Unknown,gas,122890.94106517565,clean,automatic,Unknown,Unknown,white,wa,6,14
9500,chevrolet,Unknown,gas,114262.09673039125,clean,automatic,Unknown,Unknown,white,ny,6,12
2400,mercury,Unknown,gas,135834.1383718864,clean,automatic,Unknown,Unknown,white,wa,6,17
12967,kia,excellent,gas,60803.0,clean,automatic,fwd,Unknown,white,nc,6,4
6995,mitsubishi,like new,gas,75500.0,clean,manual,Unknown,Unknown,black,mi,4,12
7395,chevrolet,excellent,gas,97004.52754656434,clean,automatic,fwd,Unknown,white,me,6,8
17000,chevrolet,Unknown,gas,88375.65516290363,salvage,automatic,Unknown,Unknown,white,nm,6,6
12000,ford,good,gas,40809.0,clean,automatic,fwd,hatchback,black,tn,6,2
13900,mercedes-benz,Unknown,gas,107287.0,clean,automatic,rwd,sedan,grey,ca,6,11
38980,buick,like new,gas,10616.0,clean,automatic,fwd,SUV,white,mo,6,1
3700,hyundai,excellent,gas,133000.0,clean,automatic,fwd,SUV,grey,pa,6,12
1500,bmw,fair,gas,170349.31883344855,clean,automatic,fwd,sedan,blue,al,6,25
6495,jeep,excellent,gas,92.0,clean,manual,rwd,SUV,blue,co,6,12
27499,honda,Unknown,gas,24864.0,clean,automatic,4wd,SUV,white,wy,6,4
32500,ford,good,other,33424.0,clean,automatic,Unknown,pickup,red,ca,6,4
12500,gmc,Unknown,gas,183792.0,clean,automatic,rwd,van,white,pa,8,14
14500,toyota,good,gas,101318.86564970312,clean,automatic,4wd,SUV,grey,co,6,9
13999,ford,excellent,diesel,197745.0,clean,automatic,4wd,truck,silver,ca,8,14
2199,volvo,Unknown,gas,199000.0,clean,automatic,Unknown,Unknown,white,ct,5,13
6995,kia,excellent,gas,92274.0,clean,automatic,fwd,sedan,black,pa,4,8
20900,nissan,excellent,gas,36517.0,clean,automatic,fwd,sedan,black,ar,6,2
6995,toyota,excellent,gas,86.0,clean,automatic,fwd,sedan,black,ny,4,11
3995,mini,excellent,gas,121000.0,clean,automatic,fwd,mini-van,brown,ca,6,17
19000,chevrolet,excellent,gas,108000.0,clean,automatic,Unknown,truck,white,ca,6,10
5995,ford,excellent,gas,203928.0,clean,automatic,4wd,truck,silver,ia,8,18
5500,ford,Unknown,gas,373125.92753883026,missing,manual,Unknown,Unknown,white,mt,6,72
7900,chevrolet,excellent,gas,165000.0,clean,automatic,4wd,truck,black,in,8,17
11000,ford,excellent,gas,76350.0,clean,manual,rwd,coupe,red,in,8,14
8995,lincoln,Unknown,gas,158307.0,clean,automatic,Unknown,Unknown,white,mi,6,9
19900,ram,Unknown,gas,111493.0,clean,automatic,4wd,Unknown,white,ms,8,6
4495,gmc,good,gas,131519.72448323743,clean,automatic,4wd,Unknown,white,pa,6,16
6995,toyota,Unknown,hybrid,125000.0,clean,automatic,Unknown,Unknown,white,ny,6,8
22990,ram,good,diesel,127500.0,clean,automatic,4wd,truck,white,fl,6,6
13850,volkswagen,Unknown,gas,33500.0,clean,automatic,Unknown,hatchback,white,ca,6,4
42995,chevrolet,Unknown,diesel,99561.0,clean,automatic,4wd,Unknown,grey,nm,8,5
5000,hyundai,excellent,gas,165.0,clean,automatic,fwd,SUV,blue,il,6,12
8990,mazda,excellent,gas,90807.0,clean,automatic,fwd,hatchback,green,id,4,8
6500,ford,excellent,gas,101318.93155014676,clean,automatic,fwd,SUV,blue,de,6,9
3500,kia,excellent,gas,108000.0,clean,manual,Unknown,Unknown,white,mn,4,9
19998,ford,Unknown,other,92390.0,clean,automatic,fwd,pickup,black,tx,6,5
8895,audi,excellent,gas,123878.0,clean,automatic,4wd,SUV,black,wa,6,12
7495,chevrolet,Unknown,other,95820.0,clean,automatic,Unknown,sedan,white,ma,6,8
46800,gmc,good,other,29444.0,clean,automatic,4wd,pickup,black,dc,8,5
24377,ford,excellent,gas,71658.0,clean,automatic,4wd,truck,grey,wi,6,5
26000,gmc,Unknown,gas,78000.0,clean,automatic,Unknown,Unknown,white,ca,6,6
4950,hyundai,good,gas,114000.0,clean,automatic,fwd,SUV,silver,ny,6,13
7500,jaguar,excellent,gas,91000.0,clean,automatic,rwd,convertible,blue,sc,8,23
8900,audi,Unknown,gas,105633.30841098394,clean,manual,Unknown,Unknown,white,ia,6,10
28980,chevrolet,Unknown,gas,19245.0,clean,automatic,4wd,pickup,black,ks,8,3
8800,audi,Unknown,gas,106000.0,clean,automatic,Unknown,Unknown,white,nc,6,12
6995,ford,excellent,gas,127000.0,clean,automatic,4wd,SUV,grey,ny,6,10
8814,honda,excellent,gas,77000.0,clean,automatic,fwd,sedan,black,ny,4,8
11998,ford,Unknown,diesel,190335.0,clean,automatic,Unknown,other,white,fl,6,12
7495,rover,excellent,gas,155800.0,clean,automatic,4wd,SUV,red,md,8,12
6000,ford,good,gas,160000.0,clean,automatic,4wd,pickup,white,ca,6,19
17900,honda,excellent,gas,40196.0,clean,automatic,4wd,SUV,red,ca,4,8
1800,ford,fair,gas,216143.0,salvage,automatic,fwd,sedan,silver,ne,6,11
10500,ford,excellent,gas,140000.0,clean,automatic,fwd,Unknown,white,ks,6,9
4899,jeep,Unknown,gas,101318.94473847304,clean,automatic,Unknown,Unknown,white,ny,6,9
14995,ram,Unknown,gas,73143.0,clean,automatic,Unknown,Unknown,white,mi,6,9
15980,ford,excellent,gas,56333.0,clean,automatic,4wd,SUV,red,or,4,5
8900,toyota,excellent,gas,109947.70504195424,clean,automatic,fwd,Unknown,grey,tn,6,11
2850,toyota,fair,gas,251000.0,clean,automatic,4wd,SUV,custom,al,6,13
16995,chevrolet,Unknown,gas,57493.0,clean,automatic,4wd,SUV,grey,ia,6,5
27990,gmc,excellent,gas,30574.0,clean,automatic,4wd,pickup,white,il,8,3
3500,ford,excellent,gas,155200.0,clean,automatic,rwd,sedan,white,tx,8,9
6997,cadillac,Unknown,gas,100505.0,clean,automatic,fwd,sedan,grey,wi,8,12
28900,ford,Unknown,diesel,113000.0,clean,manual,4wd,pickup,red,ca,6,18
16990,volkswagen,Unknown,gas,30752.0,clean,automatic,fwd,sedan,red,mi,4,2
30049,jeep,Unknown,gas,19340.0,clean,automatic,4wd,SUV,grey,id,6,4
13250,toyota,excellent,gas,186360.0,clean,automatic,4wd,SUV,white,mt,6,7
8743,ford,like new,gas,85405.0,clean,automatic,fwd,wagon,green,ca,4,6
10500,ford,excellent,gas,106000.0,clean,automatic,fwd,SUV,blue,nm,6,7
16500,jeep,excellent,gas,110500.0,clean,automatic,Unknown,Unknown,white,ny,6,8
49999,ford,Unknown,diesel,51767.0,clean,automatic,4wd,truck,black,wa,8,4
34495,ford,Unknown,other,15046.0,clean,automatic,4wd,pickup,white,oh,6,1
27116,ford,excellent,gas,31000.0,clean,automatic,fwd,SUV,grey,ca,6,3
5995,chevrolet,excellent,gas,164000.0,clean,automatic,4wd,SUV,grey,fl,8,17
25777,ram,Unknown,diesel,175767.0,clean,automatic,4wd,pickup,white,ca,6,8
6800,toyota,fair,gas,120700.0,clean,automatic,Unknown,sedan,black,ca,4,7
21999,mitsubishi,Unknown,gas,25308.0,clean,automatic,4wd,SUV,red,wa,6,1
25795,jeep,excellent,gas,5845.0,clean,automatic,4wd,SUV,grey,wi,4,2
16990,chevrolet,Unknown,gas,28526.0,clean,automatic,fwd,sedan,white,or,6,1
8490,mercedes-benz,excellent,gas,101059.0,clean,automatic,rwd,convertible,grey,tx,6,12
4999,chevrolet,excellent,gas,102000.0,clean,other,fwd,sedan,black,mn,6,10
11800,ford,like new,gas,109538.0,clean,automatic,fwd,SUV,brown,fl,6,6
9900,hyundai,excellent,gas,62500.0,clean,automatic,Unknown,Unknown,white,ca,4,3
5900,chevrolet,Unknown,gas,97771.0,clean,automatic,fwd,sedan,white,fl,6,9
12440,kia,excellent,gas,72552.0,clean,automatic,fwd,SUV,silver,ky,6,6
12500,nissan,excellent,gas,56500.0,clean,automatic,4wd,Unknown,blue,wa,4,8
19995,toyota,excellent,gas,125206.0,clean,automatic,4wd,pickup,black,ca,6,9
5300,mercedes-benz,good,gas,109936.0,clean,automatic,fwd,convertible,silver,tn,8,16
12999,chevrolet,Unknown,gas,41022.0,clean,automatic,fwd,sedan,black,ca,6,2
7922,gmc,Unknown,gas,193000.0,clean,automatic,Unknown,SUV,black,fl,8,12
5850,ford,like new,gas,99846.0,clean,automatic,fwd,sedan,silver,il,4,8
15900,jeep,good,gas,145282.0,clean,automatic,4wd,Unknown,red,ar,6,10
22000,ford,good,diesel,106000.0,clean,automatic,4wd,truck,grey,sc,8,15
15995,cadillac,Unknown,gas,63000.0,clean,automatic,Unknown,SUV,white,ca,6,8
5988,chevrolet,Unknown,gas,154577.0,clean,manual,4wd,pickup,orange,mt,6,26
3350,ford,good,gas,149526.24272457653,clean,automatic,4wd,truck,brown,wi,8,19
12990,volkswagen,Unknown,diesel,39012.0,clean,automatic,fwd,sedan,white,or,4,7
33988,toyota,Unknown,gas,15430.0,clean,automatic,Unknown,Unknown,white,ia,6,6
4995,mitsubishi,excellent,gas,68000.0,clean,manual,rwd,Unknown,white,az,4,32
1500,infiniti,like new,gas,79377.0,clean,automatic,rwd,SUV,silver,fl,6,11
1250,chevrolet,Unknown,gas,170349.32089283745,clean,automatic,Unknown,Unknown,white,ks,6,25
900,chevrolet,Unknown,gas,161720.53051404128,clean,automatic,Unknown,Unknown,white,ne,6,23
14995,ford,excellent,gas,85000.0,clean,automatic,rwd,van,white,ca,8,15
7495,nissan,excellent,gas,166108.0,clean,automatic,4wd,SUV,silver,il,8,10
329,jeep,Unknown,gas,79746.99922925002,clean,automatic,Unknown,Unknown,white,il,6,4
2500,jeep,excellent,gas,271800.0,clean,automatic,4wd,SUV,white,wi,8,20
1800,volvo,good,gas,131519.74668344937,clean,automatic,fwd,sedan,white,nc,6,16
14900,gmc,new,diesel,164.0,clean,automatic,4wd,Unknown,silver,mi,6,15
13000,chevrolet,good,gas,43982.0,clean,automatic,fwd,sedan,grey,ny,4,5
14995,ford,excellent,diesel,118000.0,clean,automatic,4wd,truck,red,wa,8,17
6200,honda,good,gas,197000.0,clean,automatic,fwd,SUV,white,mo,4,13
6995,chevrolet,Unknown,gas,86503.0,clean,automatic,fwd,sedan,grey,ia,6,10
27998,chevrolet,Unknown,gas,5043.0,clean,automatic,rwd,coupe,white,mt,6,3
14700,honda,good,gas,43012.0,clean,automatic,fwd,sedan,brown,nc,6,6
1500,honda,excellent,gas,159303.0,clean,automatic,Unknown,wagon,grey,dc,4,28
3450,volvo,excellent,gas,114262.14656760175,clean,automatic,Unknown,SUV,red,al,6,12
3450,hyundai,excellent,gas,67967.0,clean,automatic,fwd,Unknown,white,fl,4,15
5750,acura,excellent,gas,99000.0,clean,automatic,4wd,sedan,grey,ma,6,15
25458,ford,Unknown,gas,31797.0,clean,automatic,Unknown,Unknown,white,mi,6,3
67900,ram,new,diesel,2224.0,clean,automatic,4wd,truck,black,ok,6,1
5495,ford,excellent,gas,83722.0,clean,automatic,fwd,sedan,blue,il,4,10
8999,ram,excellent,gas,158541.0,clean,automatic,4wd,pickup,red,me,8,12
39500,ford,good,other,28420.0,clean,other,4wd,pickup,white,nm,8,4
29831,jeep,Unknown,gas,31185.0,clean,automatic,4wd,SUV,white,wi,6,3
31988,ford,Unknown,gas,30029.0,clean,automatic,4wd,SUV,white,ak,6,2
27850,rover,good,gas,27295.0,clean,automatic,Unknown,SUV,white,wa,4,4
23353,chevrolet,Unknown,gas,58047.0,clean,automatic,rwd,coupe,red,tn,6,3
1000,ford,good,gas,263000.0,clean,automatic,rwd,coupe,red,dc,6,21
29999,gmc,Unknown,diesel,158820.0,clean,automatic,4wd,pickup,white,ca,6,10
23995,ford,good,gas,108959.0,clean,automatic,4wd,truck,blue,nm,8,5
7995,chevrolet,Unknown,gas,193000.0,clean,automatic,4wd,pickup,grey,mn,8,13
20700,toyota,good,gas,37303.0,clean,other,Unknown,other,white,sc,6,2
14950,jeep,excellent,gas,86903.0,clean,other,Unknown,SUV,black,mi,6,6
7999,ford,Unknown,gas,92230.0,clean,automatic,fwd,sedan,custom,oh,6,9
19995,ford,excellent,diesel,187940.0,clean,automatic,rwd,SUV,white,la,6,17
9250,jeep,excellent,gas,98000.0,clean,automatic,4wd,SUV,white,ia,4,5
3800,ford,good,gas,152342.79107773292,clean,manual,rwd,truck,white,sc,4,22
14900,nissan,excellent,gas,49635.0,clean,automatic,Unknown,sedan,white,al,6,2
4000,buick,Unknown,gas,131519.72856082738,clean,automatic,Unknown,Unknown,white,al,6,16
7995,jeep,excellent,gas,143453.0,clean,automatic,4wd,SUV,black,nj,6,13
1,honda,like new,gas,100570.06280056263,clean,automatic,Unknown,sedan,grey,fl,4,10
15495,chevrolet,Unknown,gas,54000.0,clean,automatic,4wd,Unknown,black,ny,6,5
6995,lexus,good,gas,169770.0,clean,automatic,Unknown,SUV,green,va,6,13
7850,ford,like new,gas,67000.0,clean,automatic,fwd,coupe,grey,ca,4,15
199,dodge,like new,gas,47242.0,clean,automatic,rwd,sedan,black,oh,8,5
5500,audi,excellent,gas,131500.0,clean,automatic,4wd,sedan,black,or,6,12
19558,mercedes-benz,Unknown,gas,38305.0,clean,automatic,fwd,sedan,blue,ca,4,3
23995,ram,Unknown,gas,13745.0,clean,automatic,fwd,pickup,white,ca,6,4
17495,ford,good,gas,67696.0,clean,automatic,fwd,wagon,grey,al,6,2
6750,chevrolet,good,gas,110696.64503815548,clean,automatic,Unknown,Unknown,white,ca,8,10
5500,kia,good,gas,94000.0,clean,automatic,Unknown,sedan,silver,fl,6,6
13995,nissan,Unknown,gas,95334.0,clean,automatic,Unknown,Unknown,blue,sd,6,7
19591,toyota,Unknown,gas,30831.0,clean,automatic,Unknown,Unknown,white,ks,6,4
9400,chevrolet,Unknown,gas,28826.0,clean,automatic,Unknown,sedan,white,co,6,5
32995,chevrolet,Unknown,diesel,117217.0,clean,automatic,4wd,truck,white,or,8,9
2150,volkswagen,Unknown,gas,114262.15727642382,clean,automatic,Unknown,Unknown,white,ma,6,12
5700,toyota,Unknown,gas,156512.0,clean,automatic,Unknown,Unknown,white,va,6,12
7995,gmc,excellent,gas,152842.0,clean,automatic,rwd,Unknown,white,ca,6,13
5600,toyota,good,gas,104300.0,rebuilt,automatic,fwd,Unknown,white,tn,6,14
13798,nissan,Unknown,gas,50615.0,clean,automatic,fwd,van,white,nv,4,3
13750,ford,good,gas,446470.60230549256,clean,manual,Unknown,Unknown,black,nc,6,89
54995,ford,Unknown,other,54666.0,clean,automatic,4wd,pickup,black,or,6,3
10900,volkswagen,Unknown,gas,83489.0,clean,manual,fwd,sedan,black,nc,4,7
21000,chevrolet,Unknown,gas,355868.21333283954,missing,automatic,Unknown,Unknown,white,al,6,68
9995,chevrolet,excellent,gas,115920.0,clean,automatic,rwd,SUV,silver,ca,6,8
6900,buick,good,gas,136000.0,clean,automatic,fwd,Unknown,white,mi,6,10
34999,audi,Unknown,gas,51008.0,clean,automatic,4wd,Unknown,white,tn,6,3
13988,nissan,Unknown,gas,50772.0,clean,automatic,Unknown,Unknown,white,ne,6,2
5200,dodge,Unknown,gas,147105.0,clean,automatic,fwd,other,white,fl,6,9
2499,honda,Unknown,gas,127205.34429442784,clean,automatic,Unknown,Unknown,white,ri,6,15
11999,lexus,excellent,gas,110864.0,clean,automatic,Unknown,Unknown,black,ct,8,16
7200,ford,excellent,gas,120000.0,clean,manual,rwd,coupe,grey,fl,8,16
3994,nissan,Unknown,gas,161100.0,clean,manual,fwd,wagon,silver,oh,4,9
22990,ford,good,gas,17288.0,clean,automatic,rwd,truck,white,ct,1,2
29995,ford,excellent,gas,14570.0,clean,automatic,rwd,Unknown,white,il,6,1
2950,jeep,Unknown,gas,113513.22840092248,clean,automatic,Unknown,Unknown,white,ar,4,13
4600,ford,good,gas,136000.0,clean,automatic,fwd,sedan,white,pa,6,12
8250,chevrolet,excellent,gas,25000.0,clean,automatic,fwd,Unknown,blue,ca,4,2
49933,mercedes-benz,excellent,gas,9303.0,clean,automatic,Unknown,Unknown,white,tx,6,1
5995,subaru,excellent,gas,110000.0,clean,automatic,4wd,wagon,grey,ny,4,12
24495,ram,Unknown,gas,62515.0,clean,automatic,4wd,pickup,white,ny,6,5
1,honda,excellent,gas,31829.0,clean,manual,4wd,sedan,white,fl,4,2
19600,chevrolet,good,gas,23546.0,clean,other,rwd,coupe,red,fl,6,4
21734,ford,Unknown,other,72335.0,clean,automatic,Unknown,Unknown,white,mi,6,6
7900,toyota,like new,gas,88000.0,clean,automatic,rwd,pickup,silver,ri,4,11
52498,ram,Unknown,gas,42878.0,clean,automatic,4wd,truck,white,mt,8,4
3500,chevrolet,like new,gas,145000.0,clean,automatic,fwd,Unknown,black,tn,6,17
10900,ford,excellent,gas,127954.19737618149,clean,automatic,rwd,coupe,grey,la,8,14
28000,subaru,like new,gas,7500.0,clean,automatic,4wd,SUV,white,ak,4,1
12900,nissan,excellent,gas,36921.0,clean,automatic,fwd,sedan,grey,ia,4,2
19985,mercedes-benz,excellent,gas,37371.0,clean,automatic,rwd,sedan,grey,ca,6,4
1500,honda,Unknown,gas,101318.97273792402,clean,automatic,Unknown,Unknown,white,ca,6,9
10995,volkswagen,like new,hybrid,82000.0,clean,automatic,fwd,sedan,black,nh,4,5
4950,mercury,good,gas,152000.0,clean,automatic,4wd,Unknown,white,ia,6,12
12950,dodge,good,diesel,169765.0,clean,automatic,rwd,truck,white,tn,6,12
15900,ford,Unknown,gas,105633.25074809576,clean,automatic,Unknown,Unknown,white,ar,6,10
10500,ford,Unknown,gas,79746.91544507352,clean,automatic,fwd,SUV,red,tx,6,4
34840,ford,good,gas,44182.0,clean,automatic,rwd,bus,custom,sc,8,6
2795,toyota,good,gas,122142.02293968412,clean,automatic,fwd,sedan,grey,fl,4,15
1000,dodge,fair,gas,198029.0,clean,automatic,4wd,SUV,white,az,8,19
24481,gmc,Unknown,gas,110335.0,clean,automatic,4wd,SUV,black,co,8,6
18500,toyota,excellent,hybrid,61000.0,clean,automatic,Unknown,Unknown,white,ca,6,3
9950,chevrolet,excellent,gas,117000.0,clean,automatic,fwd,hatchback,black,oh,4,7
5850,gmc,good,gas,158155.0153926285,clean,automatic,4wd,truck,black,ks,8,21
14995,chevrolet,Unknown,gas,101318.86157211318,clean,automatic,Unknown,Unknown,white,ny,6,9
3900,honda,fair,gas,120665.0,clean,automatic,fwd,coupe,black,ok,4,9
2500,chevrolet,Unknown,gas,213493.27690559602,clean,automatic,Unknown,Unknown,white,al,6,35
3500,nissan,Unknown,gas,118576.54278669426,clean,automatic,Unknown,Unknown,white,nj,6,13
56980,ford,Unknown,other,19900.0,clean,automatic,4wd,SUV,white,id,6,1
26988,ford,Unknown,gas,141527.0,clean,automatic,4wd,pickup,blue,nc,6,5
19498,jeep,Unknown,gas,4609.0,clean,automatic,4wd,SUV,white,mt,4,2
20000,toyota,excellent,gas,129000.0,clean,automatic,4wd,SUV,white,nc,6,10
15990,chevrolet,good,gas,34495.0,clean,automatic,4wd,SUV,black,al,4,5
39995,ford,Unknown,gas,88317.0,clean,automatic,4wd,pickup,white,ma,6,3
1500,ford,good,gas,93900.0,clean,automatic,Unknown,pickup,brown,fl,6,21
22988,nissan,Unknown,gas,8252.0,clean,automatic,Unknown,Unknown,silver,al,6,2
11500,chevrolet,excellent,gas,136000.0,clean,automatic,rwd,truck,black,ut,8,12
28913,mitsubishi,Unknown,gas,39646.0,clean,automatic,4wd,sedan,blue,tx,4,6
19993,ram,excellent,gas,113000.0,clean,automatic,4wd,truck,white,nh,8,4
5000,nissan,excellent,gas,167468.0,clean,automatic,Unknown,Unknown,white,fl,6,12
14995,kia,excellent,gas,10910.0,clean,automatic,fwd,sedan,silver,ma,4,4
10188,ford,excellent,gas,40626.0,clean,automatic,fwd,sedan,silver,oh,4,4
15950,chevrolet,excellent,diesel,215000.0,clean,automatic,rwd,bus,white,tx,8,7
20990,ram,Unknown,gas,58633.0,clean,automatic,4wd,truck,white,mi,8,4
14900,gmc,Unknown,gas,121378.0,clean,automatic,4wd,SUV,black,ar,6,7
16998,infiniti,Unknown,gas,60698.0,clean,automatic,Unknown,sedan,black,mn,6,6
7999,nissan,good,gas,107961.0,clean,automatic,4wd,SUV,custom,nj,6,10
6450,toyota,excellent,gas,84990.0,clean,manual,fwd,sedan,grey,ca,4,10
6670,hyundai,excellent,gas,131432.0,clean,automatic,4wd,SUV,silver,pa,4,8
21495,chevrolet,Unknown,other,79746.82487315133,clean,automatic,rwd,pickup,white,tx,6,4
20500,jeep,Unknown,gas,73000.0,clean,automatic,rwd,Unknown,white,nc,6,5
4990,jeep,excellent,gas,121132.0,clean,automatic,Unknown,Unknown,white,ny,6,12
10997,gmc,good,gas,113896.0,clean,automatic,4wd,truck,grey,mi,8,9
19900,ford,excellent,gas,172151.0,clean,automatic,4wd,truck,white,il,8,5
2500,ford,Unknown,gas,161720.51733395256,clean,automatic,Unknown,Unknown,white,va,6,23
3100,ford,good,gas,172324.0,clean,automatic,rwd,truck,white,mt,8,16
18991,subaru,Unknown,gas,50893.0,clean,manual,4wd,sedan,black,la,4,4
25400,chevrolet,good,gas,7828.0,clean,other,rwd,coupe,red,al,8,5
34990,toyota,Unknown,gas,38967.0,clean,automatic,4wd,wagon,silver,or,6,2
999,cadillac,Unknown,gas,131519.75328173127,clean,automatic,Unknown,Unknown,white,oh,6,16
16995,honda,Unknown,gas,41335.0,clean,manual,Unknown,sedan,black,va,6,6
9900,honda,good,gas,87000.0,clean,automatic,4wd,hatchback,red,il,6,9
8999,subaru,excellent,gas,67067.0,clean,automatic,Unknown,SUV,white,az,6,14
21400,bmw,excellent,gas,61795.0,clean,automatic,rwd,sedan,white,ca,6,4
12200,ford,excellent,gas,77932.0,clean,automatic,fwd,sedan,white,tn,6,4
2495,chrysler,good,gas,130770.81867289133,clean,automatic,fwd,sedan,silver,oh,4,17
26991,toyota,Unknown,gas,82348.0,clean,automatic,4wd,SUV,red,co,6,4
4990,ford,Unknown,gas,182608.0,clean,automatic,4wd,SUV,grey,wi,4,11
15922,dodge,Unknown,other,56324.0,clean,automatic,Unknown,van,white,or,6,4
17100,jeep,good,gas,56886.0,clean,other,Unknown,other,silver,ca,6,4
7895,chevrolet,Unknown,other,262016.0,clean,automatic,rwd,other,white,sd,8,8
240,toyota,good,other,34500.0,clean,automatic,fwd,sedan,white,nc,6,3
14990,buick,excellent,gas,67059.0,clean,automatic,fwd,sedan,black,nd,4,3
4200,audi,Unknown,gas,93300.0,clean,automatic,Unknown,sedan,blue,nj,6,14
24886,acura,Unknown,gas,48925.0,clean,automatic,Unknown,SUV,silver,ca,6,5
19369,toyota,Unknown,gas,22435.0,clean,automatic,rwd,pickup,grey,tn,4,3
10500,toyota,excellent,gas,246067.0,clean,automatic,4wd,pickup,black,mo,8,11
52000,ram,Unknown,diesel,71117.78032458166,clean,automatic,Unknown,truck,white,ar,6,2
10488,gmc,Unknown,other,118576.48522265676,clean,automatic,4wd,truck,red,mn,6,13
18995,ford,good,gas,126023.0,clean,automatic,4wd,truck,silver,tn,8,5
7995,ford,excellent,gas,162186.0,clean,automatic,4wd,pickup,red,fl,8,15
55998,chevrolet,Unknown,diesel,69010.0,clean,automatic,4wd,pickup,green,fl,6,4
1000,acura,like new,gas,186000.0,clean,automatic,4wd,SUV,silver,oh,6,11
12500,cadillac,Unknown,gas,84061.29560093289,rebuilt,automatic,Unknown,Unknown,white,fl,6,5
6999,chevrolet,like new,gas,105633.32407057687,clean,automatic,Unknown,Unknown,white,ca,6,10
35967,ford,Unknown,diesel,77621.0,clean,automatic,Unknown,Unknown,white,tx,6,6
8999,ford,excellent,other,178000.0,clean,automatic,rwd,van,white,wy,8,12
19998,ford,Unknown,gas,87075.0,clean,automatic,fwd,SUV,white,fl,6,6
8500,toyota,Unknown,gas,88375.725182125,clean,automatic,Unknown,Unknown,white,ia,6,6
14795,ford,Unknown,gas,154600.0,clean,automatic,Unknown,truck,silver,pa,8,10
5995,ford,good,gas,211000.0,clean,automatic,4wd,truck,white,ca,8,17
24994,ford,Unknown,gas,71118.0027880042,clean,automatic,Unknown,Unknown,white,ks,6,2
13995,chevrolet,excellent,gas,155971.0,clean,automatic,rwd,SUV,black,az,8,9
23449,toyota,Unknown,gas,19412.0,clean,automatic,fwd,Unknown,blue,sc,6,2
8300,subaru,excellent,gas,116664.0,clean,automatic,4wd,wagon,blue,co,4,11
11999,chevrolet,excellent,gas,26713.0,clean,automatic,fwd,sedan,black,mi,4,4
10500,gmc,Unknown,gas,105633.29523089524,clean,automatic,Unknown,Unknown,white,tx,6,10
14500,nissan,excellent,gas,79894.0,clean,automatic,4wd,SUV,white,ma,4,6
20999,ram,Unknown,diesel,109947.6053757708,clean,automatic,Unknown,Unknown,white,tn,6,11
